1 0.652836 0.278315 0.262895 0.252271 0.234568 0.133929 0.759072 0.35461 0.568332 0.264539 0.368527 0.74048 0.548884 0.213998 0.216605 0.53709 0.40411 0.234867 0.865689 0.183729 0.268658 0.340922 0.519161 0.903974 0.372193 0.153316 0.336108 0.449117 0.121053 0.275986 0.573924 0.467789 0.652027 0.459288 0.442751 0.593635 
1 0.593015 0.301031 0.253508 0.250721 0.197531 0.107143 0.724196 0.184043 0.591197 0.362734 0.31836 0.734805 0.53438 0.253461 0.211382 0.48306 0.630137 0.230024 0.889929 0.143153 0.311025 0.389007 0.530764 0.903171 0.423913 0.269682 0.255171 0.356137 0.168421 0.25448 0.648973 0.468517 0.684481 0.420193 0.469558 0.614454 
1 0.59245 0.222154 0.260746 0.228137 0.308642 0.155357 0.772802 0.177006 0.581686 0.311577 0.372059 0.79224 0.608468 0.220051 0.232284 0.497726 0.506849 0.205811 0.876588 0.163283 0.28274 0.323584 0.530222 0.946824 0.451627 0.331524 0.245545 0.409526 0.163158 0.258065 0.633296 0.349635 0.662426 0.533967 0.392477 0.70161 
1 0.680128 0.166887 0.26982 0.283183 0.185185 0.148214 0.713493 0.568968 0.591989 0.0855693 0.325236 0.695093 0.534101 0.238527 0.277448 0.505891 0.452055 0.266344 0.805899 0.191849 0.219626 0.289662 0.490468 0.932215 0.465663 0.294532 0.259503 0.383404 0.226316 0.207885 0.490217 0.416061 0.660333 0.429222 0.460949 0.742104 
1 0.521278 0.236312 0.288041 0.245268 0.358025 0.158929 0.778426 0.400735 0.623557 0.181331 0.394728 0.717073 0.598582 0.195805 0.247709 0.479249 0.438356 0.302663 0.76294 0.181394 0.382275 0.361622 0.546941 1 0.325113 0.108665 0.300901 0.412452 0.121053 0.286738 0.598699 0.423186 0.675787 0.480682 0.447558 0.604775 
1 0.626347 0.184043 0.295366 0.270798 0.17284 0.148214 0.743527 0.424012 0.612476 0.139689 0.361224 0.782754 0.587439 0.244889 0.278395 0.562518 0.616438 0.22276 0.917412 0.190764 0.241352 0.242548 0.484329 0.926636 0.342933 0.167513 0.257618 0.389594 0.163158 0.275986 0.620109 0.46535 0.701711 0.477731 0.432563 0.584535 
1 0.643468 0.25304 0.340141 0.317637 0.197531 0.132143 0.784376 0.374605 0.509076 0.256482 0.306544 0.754753 0.572634 0.170691 0.272404 0.508308 0.431507 0.280872 0.66466 0.231712 0.204029 0.244062 0.473384 0.957756 0.463263 0.226578 0.243136 0.288577 0.152632 0.265233 0.499715 0.498478 0.639045 0.356227 0.481637 0.707321 
1 0.565846 0.241535 0.319794 0.229503 0.382716 0.158929 0.746581 0.423795 0.507602 0.160043 0.386262 0.766197 0.598508 0.293789 0.234254 0.540316 0.59589 0.234867 0.907544 0.178604 0.292581 0.27915 0.501544 0.94376 0.435261 0.291736 0.224711 0.3467 0.205263 0.204301 0.596698 0.416556 0.671683 0.390345 0.396956 0.685708 
1 0.56535 0.26523 0.359662 0.338307 0.444444 0.173214 0.772398 0.421471 0.565151 0.210377 0.348314 0.757691 0.554771 0.217765 0.27654 0.469725 0.59589 0.237288 0.793426 0.207869 0.342922 0.185126 0.493362 0.938588 0.386561 0.204504 0.240962 0.337157 0.257895 0.182796 0.587617 0.415823 0.700462 0.497255 0.439868 0.604589 
1 0.654563 0.216828 0.306578 0.202043 0.333333 0.135714 0.729881 0.290564 0.564129 0.302421 0.358427 0.796803 0.606834 0.200346 0.263086 0.48663 0.369863 0.2954 0.703905 0.230414 0.318571 0.252327 0.503545 0.93792 0.356605 0.269533 0.241612 0.354663 0.226316 0.21147 0.63878 0.360889 0.684053 0.505819 0.514709 0.669152 
1 0.543421 0.320761 0.251256 0.323784 0.345679 0.121429 0.656395 0.111425 0.547365 0.504193 0.35773 0.708828 0.639456 0.396647 0.0550196 0.391541 0.643836 0.0460048 0.788269 0.112713 0.433341 0.579179 0.676403 0.748123 0.451015 0.20692 0.100176 0.274378 0.121053 0.0896057 0.320397 0.321012 0.627795 0.46769 0.429469 0.790672 
1 0.310736 0.334942 0.239197 0.289984 0.283951 0.119643 0.7441 0.0854965 0.59683 0.483736 0.358239 0.707875 0.57243 0.32317 0.0763798 0.425125 0.506849 0.0702179 0.989521 0.107578 0.343667 0.547297 0.642009 0.765073 0.59312 0.350892 0.0756584 0.334214 0.0526316 0.114695 0.449857 0.378439 0.583912 0.412036 0.378841 0.82657 
1 0.306951 0.304255 0.263886 0.261067 0.444444 0.132143 0.778042 0.168677 0.537823 0.400409 0.347042 0.740648 0.602379 0.318673 0.0927361 0.421412 0.534247 0.101695 0.789917 0.0745971 0.38283 0.626366 0.641035 0.787225 0.529558 0.306211 0.0457889 0.268492 0.115789 0.0358423 0.496777 0.116731 0.629556 0.633818 0.465474 0.82836 
1 0.293438 0.277253 0.28188 0.326806 0.580247 0.110714 0.749828 0.213897 0.63422 0.398679 0.389964 0.712011 0.497173 0.335069 0.0780166 0.401368 0.671233 0.031477 0.805947 0.0733955 0.386791 0.702292 0.617633 0.693621 0.523785 0.252147 0.0641108 0.225038 0.121053 0.09319 0.530976 0.349648 0.593537 0.37149 0.440398 0.813762 
1 0.350834 0.254673 0.281374 0.300455 0.234568 0.142857 0.726402 0.282593 0.462911 0.402098 0.361644 0.697026 0.559526 0.264304 0.0763228 0.460395 0.40411 0.128329 0.79318 0.141339 0.40463 0.461406 0.565634 0.851683 0.547109 0.351541 0.113344 0.266965 0.126316 0.111111 0.506016 0.338557 0.675725 0.451555 0.468914 0.822551 
1 0.277667 0.326707 0.276472 0.243969 0.666667 0.132143 0.765348 0.243364 0.653796 0.416869 0.418032 0.689971 0.600685 0.325842 0.0710023 0.473688 0.534247 0.0677966 0.876197 0.122602 0.372783 0.615102 0.620151 0.732144 0.623252 0.363254 0.133796 0.306517 0.136842 0.0896057 0.512288 0.38789 0.65562 0.403827 0.435556 0.805572 
1 0.330002 0.122587 0.293909 0.281499 0.209877 0.151786 0.749262 0.212661 0.511164 0.333618 0.319002 0.783732 0.595595 0.242842 0.0843833 0.4633 0.342466 0.123487 0.920072 0.134096 0.348515 0.528157 0.532698 0.840678 0.690412 0.33883 0.0644326 0.328102 0.184211 0.0645161 0.293333 0.300735 0.582524 0.349217 0.364859 0.88793 
1 0.224678 0.288992 0.255501 0.256763 0.654321 0.107143 0.749339 0.233344 0.643032 0.428995 0.368354 0.688803 0.572571 0.367831 0.0789708 0.42123 0.554795 0.104116 0.778794 0.0756004 0.401023 0.677985 0.665411 0.743613 0.493393 0.207572 0.162474 0.257551 0.110526 0.11828 0.646128 0.479657 0.670338 0.414658 0.458107 0.679245 
1 0.336894 0.208017 0.274663 0.342965 0.345679 0.110714 0.75005 0.21033 0.596868 0.411818 0.287581 0.763654 0.562655 0.263737 0.0313272 0.470499 0.527397 0.0750605 0.776892 0.0944255 0.390396 0.574214 0.619462 0.790988 0.668962 0.390474 0.117254 0.305982 0.0947368 0.0716846 0.386004 0.233272 0.565802 0.425527 0.38696 0.961744 
1 0.466552 0.320083 0.26583 0.275037 0.246914 0.166071 0.75514 0.336989 0.529632 0.257666 0.345575 0.784447 0.550163 0.353654 0.111005 0.462486 0.616438 0.0871671 0.869554 0.0891081 0.447111 0.656942 0.63688 0.780169 0.621849 0.328683 0.0491788 0.231115 0.105263 0.0681004 0.309658 0.548115 0.60018 0.188175 0.374589 0.771783 
1 0.535226 0.199132 0.294036 0.275904 0.17284 0.178571 0.746774 0.260086 0.431593 0.152187 0.319854 0.839026 0.595504 0.306197 0.243773 0.51874 0.472603 0.237288 0.830072 0.185325 0.475532 0.47574 0.561637 0.816704 0.642151 0.339592 0.248616 0.370919 0.194737 0.215054 0.465118 0.451295 0.68042 0.298152 0.385222 0.752877 
1 0.517272 0.149493 0.338863 0.291494 0.0246914 0.235714 0.759131 0.464015 0.421721 0.103648 0.318382 0.807134 0.604362 0.311576 0.23479 0.477416 0.445205 0.263923 0.891341 0.160182 0.394281 0.42003 0.560216 0.861568 0.628382 0.330518 0.263284 0.395052 0.189474 0.25448 0.477868 0.446267 0.690458 0.249906 0.413246 0.792761 
1 0.471464 0.32688 0.307711 0.264713 0.0740741 0.1875 0.776354 0.421136 0.449049 0.27486 0.290608 0.746368 0.593832 0.531418 0.248725 0.413795 0.417808 0.225182 0.662968 0.190349 0.491196 0.608574 0.626159 0.757261 0.481246 0.230699 0.240284 0.316218 0.184211 0.265233 0.550192 0.553555 0.645868 0.321941 0.478046 0.642424 
1 0.394718 0.252112 0.376368 0.315625 0.0493827 0.241071 0.794166 0.69087 0.460608 0.196535 0.269549 0.61106 0.593919 0.392802 0.287838 0.390648 0.568493 0.217918 0.805247 0.0997996 0.457046 0.553299 0.596026 0.824559 0.417829 0.0902473 0.194362 0.296313 0.121053 0.16129 0.460937 0.585557 0.641172 0.324713 0.391573 0.630678 
1 0.468915 0.163121 0.313327 0.26796 0.0864198 0.207143 0.738764 0.634224 0.448131 0.120071 0.313915 0.706886 0.535872 0.287518 0.244387 0.424654 0.60274 0.200969 0.669376 0.15895 0.384547 0.524717 0.579757 0.84575 0.591729 0.31606 0.228969 0.373807 0.142105 0.229391 0.477318 0.448714 0.597602 0.405193 0.359618 0.827981 
1 0.553903 0.212947 0.287076 0.269997 0.17284 0.178571 0.748759 0.279349 0.487159 0.148737 0.324092 0.819472 0.57047 0.254393 0.276619 0.501694 0.657534 0.251816 0.869717 0.150548 0.422573 0.410792 0.619274 0.870172 0.504086 0.373749 0.240964 0.354966 0.3 0.154122 0.590031 0.402227 0.683729 0.350308 0.387299 0.72024 
1 0.321262 0.188388 0.328602 0.289699 0.148148 0.210714 0.80759 0.537896 0.482435 0.229232 0.340628 0.664635 0.561287 0.356475 0.245953 0.427234 0.616438 0.181598 0.746856 0.123779 0.407569 0.534604 0.631658 0.817226 0.579449 0.201379 0.194206 0.231841 0.0736842 0.232975 0.466436 0.609333 0.673243 0.264659 0.436098 0.663713 
1 0.394837 0.412441 0.318064 0.247506 0.320988 0.185714 0.799816 0.446157 0.49051 0.254343 0.354551 0.66764 0.602649 0.448374 0.313058 0.427419 0.438356 0.249395 0.837905 0.146033 0.461753 0.633412 0.650007 0.6767 0.498325 0.212017 0.191505 0.395664 0.121053 0.200717 0.570773 0.70307 0.644096 0.245831 0.312105 0.437181 
1 0.281244 0.181386 0.328737 0.336219 0.271605 0.175 0.776934 0.537398 0.421181 0.272936 0.29844 0.646846 0.566618 0.296718 0.249293 0.468978 0.452055 0.225182 0.758307 0.1624 0.435637 0.44491 0.581274 0.878852 0.621591 0.332458 0.23064 0.395376 0.147368 0.229391 0.519186 0.560257 0.672099 0.286379 0.42037 0.749197 
1 0.412259 0.225478 0.347943 0.34044 0.382716 0.171429 0.765303 0.471612 0.469817 0.297509 0.339134 0.691209 0.635879 0.321248 0.275565 0.443196 0.458904 0.244552 0.4641 0.17801 0.521599 0.574239 0.589168 0.834077 0.503142 0.150743 0.195493 0.306746 0.2 0.179211 0.456039 0.467663 0.660631 0.32144 0.489749 0.745247 
1 0.276218 0.401444 0.242806 0.259138 0.432099 0.0928571 0.74249 0.239933 0.641481 0.443984 0.455157 0.597857 0.604794 0.283591 0.0762202 0.41581 0.390411 0.104116 0.433616 0.180415 0.333824 0.385308 0.545974 0.852193 0.469974 0.210155 0.106347 0.305484 0.0631579 0.0681004 0.555422 0.561775 0.664112 0.330899 0.384307 0.604009 
1 0.118929 0.273672 0.248975 0.334065 0.345679 0.107143 0.764485 0.167004 0.633809 0.437182 0.366438 0.640746 0.68375 0.348885 0.104571 0.471879 0.445205 0.135593 0.788023 0.109779 0.371719 0.407087 0.544299 0.886741 0.379874 0.194847 0.105525 0.276437 0.0684211 0.103943 0.628628 0.358989 0.659391 0.461118 0.450136 0.632084 
1 0.0985395 0.42334 0.231823 0.273459 0.518519 0.101786 0.748966 0.173102 0.68993 0.444142 0.435187 0.613682 0.618309 0.382558 0.122887 0.592878 0.554795 0.121065 0.855505 0.0884927 0.292019 0.621119 0.609754 0.764095 0.420303 0.289624 0.131656 0.219473 0.0947368 0.111111 0.646928 0.32537 0.691297 0.498122 0.512267 0.609871 
1 0 0.473111 0.249903 0.339836 0.654321 0.1 0.732908 0.21374 0.65933 0.37231 0.427796 0.646792 0.654321 0.290008 0.112548 0.649889 0.472603 0.125908 0.842797 0.117556 0.413781 0.500754 0.523768 0.868729 0.46435 0.222238 0.117469 0.232539 0.0526316 0.125448 0.661365 0.352471 0.672277 0.468785 0.47585 0.673711 
1 0.185275 0.208413 0.2788 0.268642 0.407407 0.108929 0.701863 0.210345 0.694599 0.440541 0.430254 0.630879 0.156115 0.244272 0.200768 0.42569 0.472603 0.0726392 0.495947 0.150846 0.602409 0.739594 0.556962 0.628956 0.471519 0.231552 0 0.178919 0.110526 0 0.62054 0.327035 0.630536 0.398232 0.413265 0.636842 
1 0.228469 0.221634 0.291783 0.347472 0.45679 0.157143 0.756039 0.411258 0.617848 0.251712 0.416929 0.683747 0.60316 0.215184 0.126043 0.536225 0.315068 0.176755 0.727475 0.204967 0.323658 0.229167 0.387355 0.926248 0.359103 0.156727 0.160044 0.445324 0.0736842 0.09319 0.628352 0.40998 0.608535 0.416074 0.34088 0.572845 
1 0.112405 0.400684 0.192361 0.253891 0.37037 0.0964286 0.726184 0.139124 0.70495 0.448563 0.449153 0.583982 0.681894 0.33618 0.0513836 0.488535 0.541096 0.0871671 0.809355 0.115597 0.314774 0.501716 0.636006 0.785169 0.559245 0.294126 0.112576 0.283513 0.0684211 0.129032 0.600202 0.466081 0.645456 0.438323 0.390319 0.710387 
1 0.067963 0.358011 0.272144 0.271049 0.469136 0.130357 0.728184 0.17906 0.603891 0.489028 0.444132 0.584982 0.722549 0.365396 0.0754136 0.557547 0.349315 0.130751 0.817938 0.0982571 0.33018 0.459406 0.557285 0.88119 0.365335 0.193607 0.110864 0.306066 0.0842105 0.0752688 0.610747 0.338003 0.702727 0.562885 0.473135 0.598168 
1 0.12433 0.441663 0.250961 0.213817 0.641975 0.123214 0.76095 0.275471 0.615199 0.367575 0.483883 0.635977 0.678597 0.32824 0.0774396 0.544715 0.431507 0.128329 0.826676 0.185687 0.40453 0.350428 0.524614 0.835728 0.37449 0.19681 0.137572 0.201408 0.126316 0.0716846 0.644328 0.399241 0.68602 0.408642 0.443426 0.651643 
1 0.206298 0.331933 0.269416 0.293669 0.481481 0.126786 0.749648 0.19855 0.663522 0.366057 0.440353 0.678129 0.656749 0.318372 0.123564 0.640736 0.39726 0.142857 0.836194 0.126353 0.223739 0.430768 0.515177 0.871712 0.395532 0.126082 0.0491341 0.319694 0.126316 0.0609319 0.716846 0.352628 0.664084 0.447314 0.512621 0.640668 
1 0.574257 0.337295 0.319529 0.277391 0.851852 0.173214 0.796811 0.254027 0.6664 0.333439 0.456045 0.71737 0.560517 0.29202 0.225588 0.373146 0.719178 0.256659 0.670927 0.192381 0.458585 0.440791 0.703167 0.828628 0.174631 0.230663 0.193575 0.56129 0.0578947 0.0394265 0.545348 0.491952 1 0.464104 0.238803 0.0732828 
1 0.538268 0.361512 0.255501 0.298465 0.617284 0.117857 0.745735 0.146745 0.627094 0.499694 0.436142 0.634853 0.487807 0.407356 0.196252 0.371108 0.589041 0.186441 0.777188 0.181301 0.454865 0.642164 0.702704 0.643538 0.494047 0.254739 0.1648 0.297218 0.136842 0.236559 0.433187 0.448159 0.668956 0.350146 0.487551 0.709528 
1 0.668083 0.297795 0.257594 0.315689 0.444444 0.103571 0.787648 0.300704 0.575072 0.405796 0.395406 0.68921 0.510777 0.226842 0.156396 0.367617 0.506849 0.198547 0.867386 0.229195 0.348151 0.247762 0.571477 0.804119 0.357065 0.21182 0.272256 0.327756 0.231579 0.286738 0.606842 0.456492 0.672581 0.451778 0.538205 0.567874 
1 0.533875 0.263867 0.309139 0.277066 0.493827 0.15 0.754967 0.237255 0.630958 0.312196 0.429781 0.751576 0.50975 0.22948 0.191108 0.390179 0.575342 0.193705 0.861966 0.203291 0.338342 0.278138 0.592905 0.822788 0.467813 0.223014 0.239438 0.395224 0.263158 0.215054 0.450789 0.529397 0.63621 0.415238 0.432025 0.64343 
1 0.518581 0.344881 0.371219 0.243451 1 0.173214 0.797916 0.28034 0.62257 0.356215 0.444253 0.688399 0.556483 0.256513 0.220212 0.409739 0.589041 0.2954 0.520209 0.245989 0.443596 0.419717 0.655415 0.816212 0 0.189678 0.433699 0.599054 0.0578947 0.0573477 0.60305 0.332929 0.958578 0.730184 0.445381 0.0383139 
1 0.606158 0.2249 0.32857 0.285381 0.54321 0.158929 0.769821 0.305544 0.650269 0.267793 0.407237 0.73318 0.460461 0.333783 0.151484 0.312997 0.513699 0.135593 0.891093 0.116841 0.427159 0.49855 0.575171 0.750379 0.533914 0.367564 0.24587 0.329399 0.236842 0.283154 0.596121 0.449934 0.623148 0.364105 0.504398 0.713733 
1 0.620478 0.298313 0.31113 0.330502 0.37037 0.166071 0.725995 0.292091 0.602673 0.338684 0.400407 0.723203 0.538211 0.260706 0.145898 0.346131 0.541096 0.164649 0.85129 0.179207 0.408871 0.416235 0.607114 0.787485 0.34936 0.0968973 0.167222 0.275239 0.168421 0.168459 0.601781 0.460082 0.656036 0.45492 0.538261 0.604391 
1 0.478119 0.328079 0.285271 0.258863 0.617284 0.133929 0.756772 0.353788 0.592468 0.222655 0.394234 0.730365 0.533631 0.284114 0.202647 0.389302 0.534247 0.232446 0.921354 0.202185 0.378613 0.28023 0.58154 0.78946 0.53192 0.312512 0.235601 0.345169 0.247368 0.222222 0.524169 0.455945 0.60717 0.32821 0.426591 0.721234 
1 0.497371 0.319087 0.384279 0.284066 0.962963 0.214286 0.764147 0.262433 0.640746 0.350997 0.433322 0.738934 0.556104 0.304967 0.226335 0.421783 0.719178 0.329298 0.516724 0.200199 0.457976 0.457172 0.691927 0.838472 0.0487968 0.670796 0.589445 1 0.157895 0.078853 0.711568 0.272438 0.949098 0.786073 0.764674 0.107628 
1 0.51663 0.364568 0.399462 0.282711 0.851852 0.221429 0.783721 0.238386 0.65041 0.41398 0.456646 0.683382 0.51393 0.329398 0.243032 0.448834 0.760274 0.300242 0.575959 0.143153 0.521292 0.641044 0.673449 0.803712 0.0674624 0.580365 0.551497 0.797699 0.131579 0.154122 0.692832 0.284559 0.934374 0.746409 0.597078 0.159091 
1 0.668142 0.318251 0.26423 0.333287 0.345679 0.123214 0.728533 0.253269 0.445454 0.345563 0.337525 0.7417 0.590433 0.204919 0.0544179 0.50154 0.472603 0.0823245 0.817274 0.140071 0.362248 0.366417 0.510167 0.918524 0.638001 0.477139 0.135291 0.267042 0.194737 0.146953 0.594419 0.302784 0.603976 0.422409 0.531304 0.795821 
1 0.595801 0.274079 0.247793 0.277987 0.111111 0.1375 0.718616 0.13445 0.51081 0.489588 0.356243 0.712914 0.538572 0.223491 0.120515 0.471364 0.390411 0.152542 0.793129 0.0833572 0.394775 0.520468 0.601947 0.896267 0.725568 0.370226 0.126745 0.183036 0.131579 0.193548 0.417391 0.381336 0.53757 0.320628 0.503787 0.792853 
1 0.540174 0.31977 0.226957 0.268727 0.0987654 0.123214 0.765663 0.244236 0.383898 0.236076 0.302746 0.774388 0.551459 0.205646 0.0935777 0.395619 0.520548 0.128329 0.815321 0.105801 0.375074 0.406013 0.554762 0.929115 0.727023 0.38104 0.1625 0.218398 0.157895 0.204301 0.503123 0.313391 0.568244 0.373531 0.518128 0.858545 
1 0.719603 0.232072 0.279503 0.293094 0.160494 0.1625 0.709318 0.297657 0.503726 0.229527 0.334309 0.791666 0.585416 0.289858 0.0827619 0.487049 0.582192 0.0508475 0.714146 0.136163 0.308488 0.452285 0.540847 0.862859 0.639317 0.458478 0.131963 0.24585 0.0789474 0.18638 0.617111 0.288159 0.580654 0.353036 0.440681 0.855539 
1 0.468136 0.230683 0.241257 0.319052 0.271605 0.142857 0.775204 0.133271 0.482439 0.344071 0.343135 0.779605 0.650535 0.313901 0.081226 0.514571 0.520548 0.106538 0.882716 0.123523 0.347899 0.498848 0.594731 0.827439 0.616307 0.485743 0.107986 0.172942 0.147368 0.150538 0.629237 0.355022 0.587684 0.365924 0.589996 0.798168 
1 0.621726 0.226028 0.263856 0.28645 0.530864 0.116071 0.707602 0.15813 0.56943 0.427944 0.373115 0.744449 0.627545 0.294099 0.0904656 0.483305 0.458904 0.123487 0.876494 0.141728 0.296741 0.392688 0.564911 0.849017 0.597401 0.317973 0.108988 0.209222 0.152632 0.136201 0.633952 0.253549 0.577698 0.358429 0.516602 0.871104 
1 0.477009 0.224505 0.251176 0.348735 0.123457 0.1375 0.767394 0.315207 0.435132 0.256103 0.286022 0.787328 0.578791 0.342986 0.128485 0.506961 0.513699 0.11138 0.990802 0.134621 0.329924 0.446626 0.573307 0.841504 0.771433 0.347626 0.138474 0.285704 0.0789474 0.222222 0.478098 0.52073 0.582225 0.188334 0.396574 0.769863 
1 0.394263 0.265793 0.259972 0.248124 0.296296 0.133929 0.754291 0.278157 0.48176 0.220025 0.328551 0.76627 0.546135 0.280671 0.146084 0.54314 0.60274 0.0920097 0.90286 0.100083 0.357227 0.559719 0.577499 0.857253 0.721538 0.356005 0.126658 0.267811 0.147368 0.136201 0.277638 0.454345 0.643826 0.311398 0.476977 0.778247 
1 0.562352 0.242225 0.236079 0.256572 0.148148 0.108929 0.749381 0.230528 0.511598 0.248139 0.331008 0.772437 0.626689 0.266052 0.133276 0.51678 0.541096 0.0968523 0.868651 0.117483 0.277702 0.426512 0.538884 0.889388 0.672501 0.316557 0.165407 0.283664 0.152632 0.189964 0.533806 0.536636 0.645041 0.2107 0.415432 0.704331 
1 0.492609 0.301147 0.273874 0.275869 0.135802 0.15 0.768994 0.183572 0.501934 0.387847 0.317926 0.76777 0.635755 0.369778 0.113257 0.55775 0.479452 0.121065 0.980813 0.100764 0.289125 0.4644 0.571841 0.86501 0.620168 0.3681 0.147022 0.32217 0.105263 0.182796 0.511786 0.562877 0.540964 0.222559 0.365577 0.630921 
1 0.390256 0.316963 0.192167 0.261776 0.308642 0.0803571 0.761236 0.104239 0.626038 0.599523 0.350587 0.584532 0.291806 0.324002 0.165739 0.450206 0.568493 0.113801 0.798731 0.112548 0.457217 0.713009 0.580531 0.66157 0.607515 0.441152 0.07656 0.162715 0.215789 0.111111 0.59842 0.218319 0.616894 0.480395 0.612098 0.818418 
1 0.403809 0.255618 0.22844 0.213862 0.395062 0.110714 0.697736 0.196391 0.676086 0.342884 0.386901 0.744545 0.398714 0.329323 0.105879 0.398406 0.541096 0.104116 0.812443 0.13994 0.400512 0.492565 0.554541 0.752045 0.584451 0.408777 0.108815 0.25972 0.2 0.136201 0.58491 0.461199 0.587021 0.342621 0.51156 0.69235 
1 0.427203 0.250647 0.243712 0.291195 0.530864 0.0571429 0.718778 0.142938 0.656515 0.354187 0.353626 0.787555 0.420632 0.272908 0.158974 0.445226 0.5 0.135593 0.507118 0.203381 0.426114 0.477959 0.5404 0.771818 0.640753 0.362712 0.0895884 0.196692 0.157895 0.121864 0.629252 0.196025 0.614271 0.476726 0.544521 0.908246 
1 0.455525 0.20886 0.215485 0.212518 0.185185 0.117857 0.620441 0.0897907 0.550126 0.579076 0.381388 0.722721 0.548606 0.225424 0.102604 0.384418 0.335616 0.152542 0.86209 0.10685 0.462235 0.472133 0.521814 0.915353 0.602036 0.300484 0.113688 0.18957 0.115789 0.143369 0.522547 0.461662 0.624901 0.339448 0.556518 0.751587 
1 0.511827 0.236905 0.196216 0.283208 0.148148 0.130357 0.742431 0.521216 0.11367 0.0682812 0.303238 0.691318 0.456779 0.262138 0.14889 0.45803 0.410959 0.157385 0.624206 0.133103 0.384053 0.527133 0.522783 0.871121 0.620034 0.252647 0.0881952 0.191836 0.126316 0.164875 0.603588 0.311708 0.585676 0.435184 0.529887 0.837838 
1 0.343586 0.214228 0.200836 0.207934 0.234568 0.105357 0.743798 0.232216 0.595506 0.285661 0.348817 0.765506 0.395335 0.332538 0.130932 0.336761 0.842466 0.0847458 0.794494 0.127017 0.455978 0.527486 0.686022 0.747554 0.543265 0.281706 0.130731 0.255338 0.205263 0.132616 0.611022 0.579379 0.618195 0.273933 0.498295 0.557567 
